event_id,ticker,company,event_date,market_cap_group,sector,event_metadata_joined,treatment,treatment_family,upstream_model_family,model_family,investor_group,representation_seed,decision_seed,profile_count,expected_profile_count,is_complete_group,profiles_json,missing_profiles_json,pair_count,rationale_distance_method,evidence_category_source,mean_evidence_category_coverage,hidden_outcomes_available,CAR_1_5,hidden_valence,std_expected_return_5d,mean_pairwise_abs_diff_expected_return_5d,iqr_expected_return_5d,confidence_dispersion,entropy_buy_hold_sell,hhi_buy_hold_sell,action_diversity_one_minus_hhi,absolute_net_direction,action_direction_diversity_one_minus_abs_net_direction,mean_pairwise_sentence_embedding_distance,source_id_overlap,source_id_diversity_one_minus_overlap,evidence_category_overlap,evidence_category_diversity_one_minus_overlap,quality_directional_accuracy,quality_action_accuracy,quality_mean_absolute_return_error,quality_mean_signed_return_error
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,B0_canonical_evidence_only,B0,deterministic_canonical_evidence,claude-sonnet-4.5,all_profiles,0,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0055901699437494725,0.0069999999999999975,0.009999999999999995,0.018856180831641232,0.6500224216483541,0.7222222222222223,0.2777777777777777,0.8333333333333334,0.16666666666666663,0.2566452384404537,0.02222222222222222,0.9777777777777777,0.38888888888888895,0.611111111111111,0.0,0.0,0.04652400000000001,0.04652400000000001
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,B0_canonical_evidence_only,B0,deterministic_canonical_evidence,claude-sonnet-4.5,retail,0,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.004714045207910314,0.006666666666666664,0.0049999999999999975,0.018856180831641232,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.2780242626725255,0.0,1.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.04869066666666667,0.04869066666666667
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,B0_canonical_evidence_only,B0,deterministic_canonical_evidence,claude-sonnet-4.5,institutional,0,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.005557777333511021,0.008666666666666665,0.006499999999999999,0.018856180831641232,0.0,1.0,0.0,1.0,0.0,0.22276681645927845,0.1111111111111111,0.8888888888888888,0.6666666666666666,0.33333333333333337,0.0,0.0,0.04435733333333334,0.04435733333333334
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,B0_canonical_evidence_only,B0,deterministic_canonical_evidence,deepseek-v3.1,all_profiles,0,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0020615528128088297,0.002599999999999999,0.0022499999999999985,0.01863389981249822,0.6500224216483541,0.7222222222222223,0.2777777777777777,0.8333333333333334,0.16666666666666663,0.39062477105739984,0.030000000000000002,0.97,0.3777777777777778,0.6222222222222222,0.0,0.0,0.021523999999999998,0.021523999999999998
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,B0_canonical_evidence_only,B0,deterministic_canonical_evidence,deepseek-v3.1,retail,0,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0024494897427831774,0.003999999999999999,0.003000000000000001,0.023570226039551553,0.0,1.0,0.0,1.0,0.0,0.17687435697963427,0.0,1.0,0.27777777777777773,0.7222222222222223,0.0,0.0,0.022024,0.022024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,B0_canonical_evidence_only,B0,deterministic_canonical_evidence,deepseek-v3.1,institutional,0,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0014142135623730948,0.0019999999999999996,0.0014999999999999996,0.0,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.5428516756349556,0.0,1.0,0.27777777777777773,0.7222222222222223,0.0,0.0,0.021023999999999998,0.021023999999999998
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,B0_canonical_evidence_only,B0,deterministic_canonical_evidence,gpt-5.2,all_profiles,0,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0037267799624996502,0.003333333333333334,0.0,0.022360679774997876,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.24772350273035088,0.04444444444444444,0.9555555555555556,0.37777777777777766,0.6222222222222223,0.0,0.0,0.026690666666666665,0.026690666666666665
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,B0_canonical_evidence_only,B0,deterministic_canonical_evidence,gpt-5.2,retail,0,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.004714045207910318,0.006666666666666668,0.005000000000000001,0.028284271247461874,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.2756764087509293,0.0,1.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.02835733333333333,0.02835733333333333
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,B0_canonical_evidence_only,B0,deterministic_canonical_evidence,gpt-5.2,institutional,0,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0,0.0,0.0,0.0,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.22644574882812255,0.0,1.0,0.27777777777777773,0.7222222222222223,0.0,0.0,0.025024,0.025024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,B0_canonical_evidence_only,B0,deterministic_canonical_evidence,qwen3-235b-a22b,all_profiles,0,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.006871842709362767,0.008666666666666666,0.007499999999999993,0.022360679774997918,0.0,1.0,0.0,1.0,0.0,0.3362821728095617,0.0,1.0,0.3111111111111111,0.6888888888888889,0.0,0.0,0.043690666666666676,0.043690666666666676
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,B0_canonical_evidence_only,B0,deterministic_canonical_evidence,qwen3-235b-a22b,retail,0,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0,0.0,0.0,0.028284271247461926,0.0,1.0,0.0,1.0,0.0,0.39825763504896844,0.0,1.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.042024000000000006,0.042024000000000006
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,B0_canonical_evidence_only,B0,deterministic_canonical_evidence,qwen3-235b-a22b,institutional,0,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.009428090415820631,0.01333333333333333,0.009999999999999995,1.1102230246251565e-16,0.0,1.0,0.0,1.0,0.0,0.22585886570937627,0.0,1.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.04535733333333334,0.04535733333333334
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,claude-sonnet-4.5,all_profiles,0,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0045704364002673616,0.0057333333333333325,0.005249999999999998,0.022360679774997918,0.0,1.0,0.0,1.0,0.0,0.27843110733318893,0.6858596958596959,0.31414030414030414,0.7999999999999999,0.20000000000000007,0.0,0.0,0.04435733333333334,0.04435733333333334
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,claude-sonnet-4.5,retail,0,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.004714045207910314,0.006666666666666664,0.0049999999999999975,0.028284271247461926,0.0,1.0,0.0,1.0,0.0,0.28695540037588846,0.5995726495726497,0.40042735042735034,0.7777777777777777,0.22222222222222232,0.0,0.0,0.04535733333333334,0.04535733333333334
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,claude-sonnet-4.5,institutional,0,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0041899350299921785,0.006666666666666668,0.0050000000000000044,0.0,0.0,1.0,0.0,1.0,0.0,0.2753886733943595,0.732905982905983,0.26709401709401703,0.7777777777777777,0.22222222222222232,0.0,0.0,0.04335733333333334,0.04335733333333334
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,deepseek-v3.1,all_profiles,0,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0011180339887498945,0.0009999999999999998,0.0,0.03435921354681382,0.0,1.0,0.0,1.0,0.0,0.29691743597360726,0.6745670995670995,0.3254329004329005,0.8222222222222222,0.1777777777777778,0.0,0.0,0.022524,0.022524
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,deepseek-v3.1,retail,0,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0,0.0,0.0,0.023570226039551553,0.0,1.0,0.0,1.0,0.0,0.3389525089581705,0.5148148148148147,0.4851851851851853,0.7777777777777777,0.22222222222222232,0.0,0.0,0.022024,0.022024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,deepseek-v3.1,institutional,0,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0014142135623730948,0.0019999999999999996,0.0015000000000000013,0.023570226039551608,0.0,1.0,0.0,1.0,0.0,0.26836116517956365,0.8472222222222222,0.1527777777777778,1.0,0.0,0.0,0.0,0.023024,0.023024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,gpt-5.2,all_profiles,0,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0044876373392787544,0.0055333333333333345,0.00825,0.022360679774997876,0.0,1.0,0.0,1.0,0.0,0.26651999939698584,0.6199999999999999,0.3800000000000001,0.8888888888888888,0.11111111111111116,0.0,0.0,0.03119066666666667,0.03119066666666667
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,gpt-5.2,retail,0,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0014142135623730948,0.0019999999999999996,0.0014999999999999979,0.0,0.0,1.0,0.0,1.0,0.0,0.30200699528342206,0.6388888888888888,0.36111111111111116,0.7777777777777777,0.22222222222222232,0.0,0.0,0.034024,0.034024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,gpt-5.2,institutional,0,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.004714045207910318,0.006666666666666668,0.005000000000000001,0.028284271247461874,0.0,1.0,0.0,1.0,0.0,0.2277025086721516,0.561111111111111,0.438888888888889,1.0,0.0,0.0,0.0,0.02835733333333333,0.02835733333333333
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,qwen3-235b-a22b,all_profiles,0,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.004609772228646442,0.005799999999999998,0.009249999999999994,1.1102230246251565e-16,0.0,1.0,0.0,1.0,0.0,0.3190326787146206,0.584074074074074,0.41592592592592603,0.6999999999999998,0.30000000000000016,0.0,0.0,0.04652400000000001,0.04652400000000001
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,qwen3-235b-a22b,retail,0,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.004714045207910314,0.006666666666666664,0.0049999999999999975,1.1102230246251565e-16,0.0,1.0,0.0,1.0,0.0,0.38333743494968714,0.5212121212121211,0.4787878787878789,0.5,0.5,0.0,0.0,0.04535733333333334,0.04535733333333334
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T1_raw_public_information,T1,none,qwen3-235b-a22b,institutional,0,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.004189935029992176,0.006666666666666664,0.0049999999999999906,1.1102230246251565e-16,0.0,1.0,0.0,1.0,0.0,0.22380108493757025,0.7454545454545455,0.2545454545454545,1.0,0.0,0.0,0.0,0.04769066666666668,0.04769066666666668
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,claude-sonnet-4.5,all_profiles,1,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.004533823502911816,0.005466666666666667,0.008,0.02828427124746193,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.2686613700094688,0.6857498057498058,0.3142501942501942,1.0,0.0,0.0,0.0,0.040690666666666674,0.040690666666666674
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,claude-sonnet-4.5,retail,1,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.004714045207910318,0.006666666666666668,0.0049999999999999975,0.02828427124746193,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.28626977448605684,0.673076923076923,0.326923076923077,1.0,0.0,0.0,0.0,0.043690666666666676,0.043690666666666676
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,claude-sonnet-4.5,institutional,1,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0009428090415820641,0.0013333333333333346,0.0010000000000000009,0.02828427124746193,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.250138497809591,0.6752136752136751,0.32478632478632485,1.0,0.0,0.0,0.0,0.03769066666666667,0.03769066666666667
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,claude-sonnet-4.5,all_profiles,2,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.004533823502911816,0.005466666666666667,0.008,0.02828427124746193,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.2623871979796984,0.7209932659932661,0.2790067340067339,1.0,0.0,0.0,0.0,0.040690666666666674,0.040690666666666674
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,claude-sonnet-4.5,retail,2,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.004714045207910318,0.006666666666666668,0.0049999999999999975,0.02828427124746193,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.28083752512993365,0.625,0.375,1.0,0.0,0.0,0.0,0.043690666666666676,0.043690666666666676
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,claude-sonnet-4.5,institutional,2,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0009428090415820641,0.0013333333333333346,0.0010000000000000009,0.02828427124746193,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.2606196215220678,0.862962962962963,0.13703703703703696,1.0,0.0,0.0,0.0,0.03769066666666667,0.03769066666666667
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,deepseek-v3.1,all_profiles,1,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.005916079783099616,0.006,0.0,0.01863389981249822,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.47065302340312365,0.45215247715247714,0.5478475228475228,0.6999999999999998,0.30000000000000016,0.0,0.0,0.024024,0.024024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,deepseek-v3.1,retail,1,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.007071067811865475,0.01,0.0075,0.023570226039551553,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.48809580427870497,0.5193602693602694,0.48063973063973064,0.7777777777777777,0.22222222222222232,0.0,0.0,0.027024000000000003,0.027024000000000003
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,deepseek-v3.1,institutional,1,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0014142135623730948,0.0019999999999999996,0.0014999999999999996,0.0,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.4736570544084298,0.28518518518518515,0.7148148148148148,0.5555555555555555,0.44444444444444453,0.0,0.0,0.021024,0.021024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,deepseek-v3.1,all_profiles,2,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.005916079783099616,0.006,0.0,0.0,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.48311291391066685,0.5316137566137565,0.46838624338624346,0.8333333333333334,0.16666666666666663,0.0,0.0,0.024024,0.024024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,deepseek-v3.1,retail,2,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.007071067811865475,0.01,0.0075,0.0,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.48748444058512314,0.5,0.5,0.6666666666666666,0.33333333333333337,0.0,0.0,0.027024000000000003,0.027024000000000003
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,deepseek-v3.1,institutional,2,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0014142135623730948,0.0019999999999999996,0.0014999999999999996,0.0,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.47665023054246075,0.6759259259259259,0.32407407407407407,1.0,0.0,0.0,0.0,0.021024,0.021024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,gpt-5.2,all_profiles,1,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.004099457958749615,0.004333333333333334,0.0,0.028284271247461877,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.30888885606752575,0.6942165242165242,0.30578347578347576,1.0,0.0,0.0,0.0,0.026190666666666668,0.026190666666666668
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,gpt-5.2,retail,1,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.005557777333511023,0.008666666666666668,0.006499999999999999,0.0,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.2864918941816567,0.6582750582750583,0.3417249417249417,1.0,0.0,0.0,0.0,0.02735733333333333,0.02735733333333333
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,gpt-5.2,institutional,1,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0,0.0,0.0,0.028284271247461874,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.35346925499396026,0.6794871794871794,0.3205128205128206,1.0,0.0,0.0,0.0,0.025024,0.025024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,gpt-5.2,all_profiles,2,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0011180339887498945,0.0009999999999999998,0.0,0.028284271247461874,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.29327825755343334,0.6702253302253304,0.3297746697746696,0.8888888888888887,0.11111111111111127,0.0,0.0,0.024523999999999994,0.024523999999999994
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,gpt-5.2,retail,2,1,3,3,true,"[""day_trader"",""long_term_retail"",""swing_trader""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0,0.0,0.0,0.028284271247461874,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.2855837949924866,0.701010101010101,0.29898989898989903,1.0,0.0,0.0,0.0,0.025024,0.025024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,gpt-5.2,institutional,2,1,3,3,true,"[""event_driven_hedge_fund"",""investment_advisor"",""prop_trading""]",[],3,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.0014142135623730948,0.0019999999999999996,0.0014999999999999979,0.028284271247461874,0.9182958340544896,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.33333333333333337,0.3217424581520482,0.7055555555555556,0.2944444444444444,0.7777777777777777,0.22222222222222232,0.0,0.0,0.024024,0.024024
evt_0001,DRI,DARDEN RESTAURANTS INC,2026-03-19,large_cap,Consumer Discretionary,true,T2_shared_summary,T2,claude-sonnet-4.5,qwen3-235b-a22b,all_profiles,1,1,6,6,true,"[""day_trader"",""event_driven_hedge_fund"",""investment_advisor"",""long_term_retail"",""prop_trading"",""swing_trader""]",[],15,token_char_ngram_cosine_distance_proxy,evidence_banks,1.0,true,-0.007024,mixed,0.023877581303157338,0.029,0.03375,0.022360679774997918,0.0,1.0,0.0,1.0,0.0,0.33253448797121365,0.5131801531801531,0.4868198468198469,1.0,0.0,0.0,0.0,0.056190666666666673,0.056190666666666673
